smiles,sweet,sour,woody,floral,citrus,spicy,musk,fresh,green,warm,fruity,smoky,powdery,aquatic,herbal,amber,leather,earthy,ozonic,metallic,fatty,waxy
O(C(=O)CC)CCc1ccccc1,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc(CCOC(=O)CC)cc1,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OCCCC1=CC=CC=C1,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
C(=O)(C)OCCCc1ccccc1,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
c1ccccc1CCCOC(C)=O,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
C(CCOC(=O)C)c1ccccc1,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OCCCc1ccccc1,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
C(COC(=O)C)Cc1ccccc1,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OC1=CC=CC=C1,0.04188482090830803,0.0,0.46910998225212097,1.0,0.006282723043113947,0.47329849004745483,0.4617801308631897,0.48586392402648926,0.050261784344911575,0.01465968694537878,0.07225131243467331,0.910994827747345,0.01151832565665245,0.0,0.03141361474990845,0.010471205227077007,0.0,0.00837696436792612,0.0,0.4554974138736725,0.03141361474990845,0.019895289093255997
CC(=O)Oc1ccccc1,0.04188482090830803,0.0,0.46910998225212097,1.0,0.006282723043113947,0.47329849004745483,0.4617801308631897,0.48586392402648926,0.050261784344911575,0.01465968694537878,0.07225131243467331,0.910994827747345,0.01151832565665245,0.0,0.03141361474990845,0.010471205227077007,0.0,0.00837696436792612,0.0,0.4554974138736725,0.03141361474990845,0.019895289093255997
O=C(Oc1ccccc1)C,0.04188482090830803,0.0,0.46910998225212097,1.0,0.006282723043113947,0.47329849004745483,0.4617801308631897,0.48586392402648926,0.050261784344911575,0.01465968694537878,0.07225131243467331,0.910994827747345,0.01151832565665245,0.0,0.03141361474990845,0.010471205227077007,0.0,0.00837696436792612,0.0,0.4554974138736725,0.03141361474990845,0.019895289093255997
c1ccccc1OC(C)=O,0.04188482090830803,0.0,0.46910998225212097,1.0,0.006282723043113947,0.47329849004745483,0.4617801308631897,0.48586392402648926,0.050261784344911575,0.01465968694537878,0.07225131243467331,0.910994827747345,0.01151832565665245,0.0,0.03141361474990845,0.010471205227077007,0.0,0.00837696436792612,0.0,0.4554974138736725,0.03141361474990845,0.019895289093255997
c1ccccc1OC(=O)C,0.04188482090830803,0.0,0.46910998225212097,1.0,0.006282723043113947,0.47329849004745483,0.4617801308631897,0.48586392402648926,0.050261784344911575,0.01465968694537878,0.07225131243467331,0.910994827747345,0.01151832565665245,0.0,0.03141361474990845,0.010471205227077007,0.0,0.00837696436792612,0.0,0.4554974138736725,0.03141361474990845,0.019895289093255997
c1(ccccc1)OC(C)=O,0.04188482090830803,0.0,0.46910998225212097,1.0,0.006282723043113947,0.47329849004745483,0.4617801308631897,0.48586392402648926,0.050261784344911575,0.01465968694537878,0.07225131243467331,0.910994827747345,0.01151832565665245,0.0,0.03141361474990845,0.010471205227077007,0.0,0.00837696436792612,0.0,0.4554974138736725,0.03141361474990845,0.019895289093255997
CC(=O)CC1=CC=C(C=C1)OC,0.5523560047149658,0.010471204295754433,0.03403141349554062,0.06544502824544907,0.0,1.0,0.005235602147877216,0.005235602147877216,0.5157067775726318,0.5104712247848511,0.5157067775726318,0.013089004904031754,0.03403141349554062,0.0,0.018324607983231544,0.5052356123924255,0.0,0.005235602147877216,0.0,0.0,0.0,0.0
O=C(C)Cc1ccc(OC)cc1,0.5523560047149658,0.010471204295754433,0.03403141349554062,0.06544502824544907,0.0,1.0,0.005235602147877216,0.005235602147877216,0.5157067775726318,0.5104712247848511,0.5157067775726318,0.013089004904031754,0.03403141349554062,0.0,0.018324607983231544,0.5052356123924255,0.0,0.005235602147877216,0.0,0.0,0.0,0.0
C(Cc1ccc(cc1)OC)(C)=O,0.5523560047149658,0.010471204295754433,0.03403141349554062,0.06544502824544907,0.0,1.0,0.005235602147877216,0.005235602147877216,0.5157067775726318,0.5104712247848511,0.5157067775726318,0.013089004904031754,0.03403141349554062,0.0,0.018324607983231544,0.5052356123924255,0.0,0.005235602147877216,0.0,0.0,0.0,0.0
COc1ccc(CC(C)=O)cc1,0.5523560047149658,0.010471204295754433,0.03403141349554062,0.06544502824544907,0.0,1.0,0.005235602147877216,0.005235602147877216,0.5157067775726318,0.5104712247848511,0.5157067775726318,0.013089004904031754,0.03403141349554062,0.0,0.018324607983231544,0.5052356123924255,0.0,0.005235602147877216,0.0,0.0,0.0,0.0
c1(CC(C)=O)ccc(OC)cc1,0.5523560047149658,0.010471204295754433,0.03403141349554062,0.06544502824544907,0.0,1.0,0.005235602147877216,0.005235602147877216,0.5157067775726318,0.5104712247848511,0.5157067775726318,0.013089004904031754,0.03403141349554062,0.0,0.018324607983231544,0.5052356123924255,0.0,0.005235602147877216,0.0,0.0,0.0,0.0
c1c(OC)ccc(c1)CC(=O)C,0.5523560047149658,0.010471204295754433,0.03403141349554062,0.06544502824544907,0.0,1.0,0.005235602147877216,0.005235602147877216,0.5157067775726318,0.5104712247848511,0.5157067775726318,0.013089004904031754,0.03403141349554062,0.0,0.018324607983231544,0.5052356123924255,0.0,0.005235602147877216,0.0,0.0,0.0,0.0
C1=CC=C(C=C1)CCCO,0.5957375764846802,0.04322214424610138,0.026921521872282028,0.6131284832954407,0.0133992163464427,1.0,0.0,0.03441242501139641,0.10564631968736649,0.04213191568851471,0.1256747990846634,0.0,0.019799891859292984,0.0,0.02788865752518177,0.5398371815681458,0.0,0.014489441178739071,0.0,0.009055901318788528,0.0,0.008932811208069324
c1c(CCCO)cccc1,0.5957375764846802,0.04322214424610138,0.026921521872282028,0.6131284832954407,0.0133992163464427,1.0,0.0,0.03441242501139641,0.10564631968736649,0.04213191568851471,0.1256747990846634,0.0,0.019799891859292984,0.0,0.02788865752518177,0.5398371815681458,0.0,0.014489441178739071,0.0,0.009055901318788528,0.0,0.008932811208069324
OCCCc1ccccc1,0.5957375764846802,0.04322214424610138,0.026921521872282028,0.6131284832954407,0.0133992163464427,1.0,0.0,0.03441242501139641,0.10564631968736649,0.04213191568851471,0.1256747990846634,0.0,0.019799891859292984,0.0,0.02788865752518177,0.5398371815681458,0.0,0.014489441178739071,0.0,0.009055901318788528,0.0,0.008932811208069324
C(CO)Cc1ccccc1,0.5957375764846802,0.04322214424610138,0.026921521872282028,0.6131284832954407,0.0133992163464427,1.0,0.0,0.03441242501139641,0.10564631968736649,0.04213191568851471,0.1256747990846634,0.0,0.019799891859292984,0.0,0.02788865752518177,0.5398371815681458,0.0,0.014489441178739071,0.0,0.009055901318788528,0.0,0.008932811208069324
C(O)CCc1ccccc1,0.5957375764846802,0.04322214424610138,0.026921521872282028,0.6131284832954407,0.0133992163464427,1.0,0.0,0.03441242501139641,0.10564631968736649,0.04213191568851471,0.1256747990846634,0.0,0.019799891859292984,0.0,0.02788865752518177,0.5398371815681458,0.0,0.014489441178739071,0.0,0.009055901318788528,0.0,0.008932811208069324
C(CCc1ccccc1)O,0.5957375764846802,0.04322214424610138,0.026921521872282028,0.6131284832954407,0.0133992163464427,1.0,0.0,0.03441242501139641,0.10564631968736649,0.04213191568851471,0.1256747990846634,0.0,0.019799891859292984,0.0,0.02788865752518177,0.5398371815681458,0.0,0.014489441178739071,0.0,0.009055901318788528,0.0,0.008932811208069324
C1=CC=C(C=C1)OCCO,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
c1(OCCO)ccccc1,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
c1c(OCCO)cccc1,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
OCCOc1ccccc1,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
c1ccccc1OCCO,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc(cc1)OCCO,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CCC1=CC=C(C=C1)O,0.16391843557357788,0.1501096487045288,0.8816505074501038,0.06522621959447861,0.026236698031425476,0.8982210159301758,0.846803605556488,1.0,0.125253826379776,0.09869221597909927,0.1863373965024948,0.8550888895988464,0.0,0.0,0.05417918786406517,0.016570545732975006,0.06555113196372986,0.8899357318878174,0.0,0.05417918786406517,0.07213060557842255,0.023474939167499542
c1c(ccc(O)c1)CC,0.16391843557357788,0.1501096487045288,0.8816505074501038,0.06522621959447861,0.026236698031425476,0.8982210159301758,0.846803605556488,1.0,0.125253826379776,0.09869221597909927,0.1863373965024948,0.8550888895988464,0.0,0.0,0.05417918786406517,0.016570545732975006,0.06555113196372986,0.8899357318878174,0.0,0.05417918786406517,0.07213060557842255,0.023474939167499542
c1cc(O)ccc1CC,0.16391843557357788,0.1501096487045288,0.8816505074501038,0.06522621959447861,0.026236698031425476,0.8982210159301758,0.846803605556488,1.0,0.125253826379776,0.09869221597909927,0.1863373965024948,0.8550888895988464,0.0,0.0,0.05417918786406517,0.016570545732975006,0.06555113196372986,0.8899357318878174,0.0,0.05417918786406517,0.07213060557842255,0.023474939167499542
c1(ccc(cc1)O)CC,0.16391843557357788,0.1501096487045288,0.8816505074501038,0.06522621959447861,0.026236698031425476,0.8982210159301758,0.846803605556488,1.0,0.125253826379776,0.09869221597909927,0.1863373965024948,0.8550888895988464,0.0,0.0,0.05417918786406517,0.016570545732975006,0.06555113196372986,0.8899357318878174,0.0,0.05417918786406517,0.07213060557842255,0.023474939167499542
C(c1ccc(O)cc1)C,0.16391843557357788,0.1501096487045288,0.8816505074501038,0.06522621959447861,0.026236698031425476,0.8982210159301758,0.846803605556488,1.0,0.125253826379776,0.09869221597909927,0.1863373965024948,0.8550888895988464,0.0,0.0,0.05417918786406517,0.016570545732975006,0.06555113196372986,0.8899357318878174,0.0,0.05417918786406517,0.07213060557842255,0.023474939167499542
CCc1ccc(O)cc1,0.16391843557357788,0.1501096487045288,0.8816505074501038,0.06522621959447861,0.026236698031425476,0.8982210159301758,0.846803605556488,1.0,0.125253826379776,0.09869221597909927,0.1863373965024948,0.8550888895988464,0.0,0.0,0.05417918786406517,0.016570545732975006,0.06555113196372986,0.8899357318878174,0.0,0.05417918786406517,0.07213060557842255,0.023474939167499542
COC1=CC=C(C=C1)C=O,1.0,0.010204082354903221,0.03316326439380646,0.5255102515220642,0.0,0.5127551555633545,0.0051020411774516106,0.0051020411774516106,0.5025510191917419,0.0357142873108387,0.5025510191917419,0.012755102477967739,0.4948979914188385,0.0,0.47959184646606445,0.49234697222709656,0.0,0.0051020411774516106,0.0,0.0,0.0,0.0
c1cc(ccc1OC)C=O,1.0,0.010204082354903221,0.03316326439380646,0.5255102515220642,0.0,0.5127551555633545,0.0051020411774516106,0.0051020411774516106,0.5025510191917419,0.0357142873108387,0.5025510191917419,0.012755102477967739,0.4948979914188385,0.0,0.47959184646606445,0.49234697222709656,0.0,0.0051020411774516106,0.0,0.0,0.0,0.0
c1(ccc(cc1)C=O)OC,1.0,0.010204082354903221,0.03316326439380646,0.5255102515220642,0.0,0.5127551555633545,0.0051020411774516106,0.0051020411774516106,0.5025510191917419,0.0357142873108387,0.5025510191917419,0.012755102477967739,0.4948979914188385,0.0,0.47959184646606445,0.49234697222709656,0.0,0.0051020411774516106,0.0,0.0,0.0,0.0
c1(C=O)ccc(OC)cc1,1.0,0.010204082354903221,0.03316326439380646,0.5255102515220642,0.0,0.5127551555633545,0.0051020411774516106,0.0051020411774516106,0.5025510191917419,0.0357142873108387,0.5025510191917419,0.012755102477967739,0.4948979914188385,0.0,0.47959184646606445,0.49234697222709656,0.0,0.0051020411774516106,0.0,0.0,0.0,0.0
O=Cc1ccc(OC)cc1,1.0,0.010204082354903221,0.03316326439380646,0.5255102515220642,0.0,0.5127551555633545,0.0051020411774516106,0.0051020411774516106,0.5025510191917419,0.0357142873108387,0.5025510191917419,0.012755102477967739,0.4948979914188385,0.0,0.47959184646606445,0.49234697222709656,0.0,0.0051020411774516106,0.0,0.0,0.0,0.0
COc1ccc(C=O)cc1,1.0,0.010204082354903221,0.03316326439380646,0.5255102515220642,0.0,0.5127551555633545,0.0051020411774516106,0.0051020411774516106,0.5025510191917419,0.0357142873108387,0.5025510191917419,0.012755102477967739,0.4948979914188385,0.0,0.47959184646606445,0.49234697222709656,0.0,0.0051020411774516106,0.0,0.0,0.0,0.0
CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1)C,0.028169013559818268,0.0,0.0,0.7605633735656738,0.49295774102211,0.0,0.0,0.014084506779909134,0.028169013559818268,0.0,1.0,0.0,0.014084506779909134,0.0,0.26760563254356384,0.0,0.0,0.014084506779909134,0.0,0.0,0.0,0.014084506779909134
c1cc(ccc1)C(OC(C=C)(CCC=C(C)C)C)=O,0.028169013559818268,0.0,0.0,0.7605633735656738,0.49295774102211,0.0,0.0,0.014084506779909134,0.028169013559818268,0.0,1.0,0.0,0.014084506779909134,0.0,0.26760563254356384,0.0,0.0,0.014084506779909134,0.0,0.0,0.0,0.014084506779909134
O=C(OC(C)(C=C)CCC=C(C)C)c1ccccc1,0.028169013559818268,0.0,0.0,0.7605633735656738,0.49295774102211,0.0,0.0,0.014084506779909134,0.028169013559818268,0.0,1.0,0.0,0.014084506779909134,0.0,0.26760563254356384,0.0,0.0,0.014084506779909134,0.0,0.0,0.0,0.014084506779909134
C(=CCCC(C=C)(OC(c1ccccc1)=O)C)(C)C,0.028169013559818268,0.0,0.0,0.7605633735656738,0.49295774102211,0.0,0.0,0.014084506779909134,0.028169013559818268,0.0,1.0,0.0,0.014084506779909134,0.0,0.26760563254356384,0.0,0.0,0.014084506779909134,0.0,0.0,0.0,0.014084506779909134
CC(OC(=O)c1ccccc1)(C=C)CCC=C(C)C,0.028169013559818268,0.0,0.0,0.7605633735656738,0.49295774102211,0.0,0.0,0.014084506779909134,0.028169013559818268,0.0,1.0,0.0,0.014084506779909134,0.0,0.26760563254356384,0.0,0.0,0.014084506779909134,0.0,0.0,0.0,0.014084506779909134
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,0.028169013559818268,0.0,0.0,0.7605633735656738,0.49295774102211,0.0,0.0,0.014084506779909134,0.028169013559818268,0.0,1.0,0.0,0.014084506779909134,0.0,0.26760563254356384,0.0,0.0,0.014084506779909134,0.0,0.0,0.0,0.014084506779909134
CCC(=O)OCCOC1=CC=CC=C1,0.34925755858421326,0.009038088843226433,0.0032278888393193483,0.1962556540966034,0.3279535174369812,0.010974821634590626,0.0,0.012265978381037712,0.19367334246635437,0.0038734665140509605,1.0,0.0,0.0038734665140509605,0.0,0.005164622329175472,0.007746933028101921,0.0,0.005164622329175472,0.0,0.0032278888393193483,0.0,0.0
CCC(=O)OCCOc1ccccc1,0.34925755858421326,0.009038088843226433,0.0032278888393193483,0.1962556540966034,0.3279535174369812,0.010974821634590626,0.0,0.012265978381037712,0.19367334246635437,0.0038734665140509605,1.0,0.0,0.0038734665140509605,0.0,0.005164622329175472,0.007746933028101921,0.0,0.005164622329175472,0.0,0.0032278888393193483,0.0,0.0
c1cccc(c1)OCCOC(=O)CC,0.34925755858421326,0.009038088843226433,0.0032278888393193483,0.1962556540966034,0.3279535174369812,0.010974821634590626,0.0,0.012265978381037712,0.19367334246635437,0.0038734665140509605,1.0,0.0,0.0038734665140509605,0.0,0.005164622329175472,0.007746933028101921,0.0,0.005164622329175472,0.0,0.0032278888393193483,0.0,0.0
c1cc(OCCOC(=O)CC)ccc1,0.34925755858421326,0.009038088843226433,0.0032278888393193483,0.1962556540966034,0.3279535174369812,0.010974821634590626,0.0,0.012265978381037712,0.19367334246635437,0.0038734665140509605,1.0,0.0,0.0038734665140509605,0.0,0.005164622329175472,0.007746933028101921,0.0,0.005164622329175472,0.0,0.0032278888393193483,0.0,0.0
c1(OCCOC(CC)=O)ccccc1,0.34925755858421326,0.009038088843226433,0.0032278888393193483,0.1962556540966034,0.3279535174369812,0.010974821634590626,0.0,0.012265978381037712,0.19367334246635437,0.0038734665140509605,1.0,0.0,0.0038734665140509605,0.0,0.005164622329175472,0.007746933028101921,0.0,0.005164622329175472,0.0,0.0032278888393193483,0.0,0.0
C(Oc1ccccc1)COC(=O)CC,0.34925755858421326,0.009038088843226433,0.0032278888393193483,0.1962556540966034,0.3279535174369812,0.010974821634590626,0.0,0.012265978381037712,0.19367334246635437,0.0038734665140509605,1.0,0.0,0.0038734665140509605,0.0,0.005164622329175472,0.007746933028101921,0.0,0.005164622329175472,0.0,0.0032278888393193483,0.0,0.0
CC1=CC=CC=C1OC,0.5394736528396606,0.0,0.5131579041481018,0.5131579041481018,0.02631578966975212,1.0,0.0,0.0,0.03947368264198303,0.5131579041481018,0.03947368264198303,0.01315789483487606,0.01315789483487606,0.0,0.0,0.01315789483487606,0.02631578966975212,0.5131579041481018,0.0,0.01315789483487606,0.01315789483487606,0.0
O(C)c1c(cccc1)C,0.5394736528396606,0.0,0.5131579041481018,0.5131579041481018,0.02631578966975212,1.0,0.0,0.0,0.03947368264198303,0.5131579041481018,0.03947368264198303,0.01315789483487606,0.01315789483487606,0.0,0.0,0.01315789483487606,0.02631578966975212,0.5131579041481018,0.0,0.01315789483487606,0.01315789483487606,0.0
COc1ccccc1C,0.5394736528396606,0.0,0.5131579041481018,0.5131579041481018,0.02631578966975212,1.0,0.0,0.0,0.03947368264198303,0.5131579041481018,0.03947368264198303,0.01315789483487606,0.01315789483487606,0.0,0.0,0.01315789483487606,0.02631578966975212,0.5131579041481018,0.0,0.01315789483487606,0.01315789483487606,0.0
c1ccc(C)c(OC)c1,0.5394736528396606,0.0,0.5131579041481018,0.5131579041481018,0.02631578966975212,1.0,0.0,0.0,0.03947368264198303,0.5131579041481018,0.03947368264198303,0.01315789483487606,0.01315789483487606,0.0,0.0,0.01315789483487606,0.02631578966975212,0.5131579041481018,0.0,0.01315789483487606,0.01315789483487606,0.0
c1cccc(c1C)OC,0.5394736528396606,0.0,0.5131579041481018,0.5131579041481018,0.02631578966975212,1.0,0.0,0.0,0.03947368264198303,0.5131579041481018,0.03947368264198303,0.01315789483487606,0.01315789483487606,0.0,0.0,0.01315789483487606,0.02631578966975212,0.5131579041481018,0.0,0.01315789483487606,0.01315789483487606,0.0
c1cc(c(OC)cc1)C,0.5394736528396606,0.0,0.5131579041481018,0.5131579041481018,0.02631578966975212,1.0,0.0,0.0,0.03947368264198303,0.5131579041481018,0.03947368264198303,0.01315789483487606,0.01315789483487606,0.0,0.0,0.01315789483487606,0.02631578966975212,0.5131579041481018,0.0,0.01315789483487606,0.01315789483487606,0.0
COC1=CC(=CC(=C1O)OC)C=C,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
C=Cc1cc(OC)c(O)c(OC)c1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
c1(cc(OC)c(c(OC)c1)O)C=C,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
c1c(OC)c(c(cc1C=C)OC)O,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Oc1c(OC)cc(C=C)cc1OC,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
O(C)c1cc(cc(OC)c1O)C=C,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
CCCCCCCC(=O)OC1=CC=C(C=C1)C,0.043572984635829926,0.0,0.014161219820380211,0.5664487481117249,0.006535947322845459,0.018518518656492233,0.4803921580314636,0.03159041330218315,1.0,0.01525054406374693,0.07516339421272278,0.0,0.0119825704023242,0.0,0.5065359473228455,0.010893246158957481,0.0,0.00871459674090147,0.0,0.0,0.5065359473228455,0.02069716714322567
c1cc(OC(CCCCCCC)=O)ccc1C,0.043572984635829926,0.0,0.014161219820380211,0.5664487481117249,0.006535947322845459,0.018518518656492233,0.4803921580314636,0.03159041330218315,1.0,0.01525054406374693,0.07516339421272278,0.0,0.0119825704023242,0.0,0.5065359473228455,0.010893246158957481,0.0,0.00871459674090147,0.0,0.0,0.5065359473228455,0.02069716714322567
C(CC(Oc1ccc(C)cc1)=O)CCCCC,0.043572984635829926,0.0,0.014161219820380211,0.5664487481117249,0.006535947322845459,0.018518518656492233,0.4803921580314636,0.03159041330218315,1.0,0.01525054406374693,0.07516339421272278,0.0,0.0119825704023242,0.0,0.5065359473228455,0.010893246158957481,0.0,0.00871459674090147,0.0,0.0,0.5065359473228455,0.02069716714322567
C(C(Oc1ccc(cc1)C)=O)CCCCCC,0.043572984635829926,0.0,0.014161219820380211,0.5664487481117249,0.006535947322845459,0.018518518656492233,0.4803921580314636,0.03159041330218315,1.0,0.01525054406374693,0.07516339421272278,0.0,0.0119825704023242,0.0,0.5065359473228455,0.010893246158957481,0.0,0.00871459674090147,0.0,0.0,0.5065359473228455,0.02069716714322567
c1c(OC(CCCCCCC)=O)ccc(C)c1,0.043572984635829926,0.0,0.014161219820380211,0.5664487481117249,0.006535947322845459,0.018518518656492233,0.4803921580314636,0.03159041330218315,1.0,0.01525054406374693,0.07516339421272278,0.0,0.0119825704023242,0.0,0.5065359473228455,0.010893246158957481,0.0,0.00871459674090147,0.0,0.0,0.5065359473228455,0.02069716714322567
CCCCCCCC(=O)Oc1ccc(C)cc1,0.043572984635829926,0.0,0.014161219820380211,0.5664487481117249,0.006535947322845459,0.018518518656492233,0.4803921580314636,0.03159041330218315,1.0,0.01525054406374693,0.07516339421272278,0.0,0.0119825704023242,0.0,0.5065359473228455,0.010893246158957481,0.0,0.00871459674090147,0.0,0.0,0.5065359473228455,0.02069716714322567
CC(=CCOC(=O)C1=CC=CC=C1O)C,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O=C(c1c(O)cccc1)OCC=C(C)C,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CC(=CCOC(=O)c1c(cccc1)O)C,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CC(C)=CCOC(=O)c1ccccc1O,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c1(O)ccccc1C(=O)OCC=C(C)C,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CC(=CCOC(=O)c1ccccc1O)C,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CCOC1=CC=CC=C1CO,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
C(C)Oc1c(cccc1)CO,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
c1c(CO)c(OCC)ccc1,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
C(c1c(cccc1)OCC)O,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
c1(OCC)ccccc1CO,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CCOc1ccccc1CO,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)C1=CC=C(C=C1)OC,0.5423728823661804,0.016949152573943138,0.02118644304573536,0.5084746479988098,0.012711864896118641,0.9872881174087524,0.008474576286971569,0.016949152573943138,0.012711864896118641,0.033898305147886276,1.0,0.012711864896118641,0.4957627058029175,0.0,0.012711864896118641,0.012711864896118641,0.0,0.008474576286971569,0.0,0.0,0.016949152573943138,0.008474576286971569
O(CC)C(=O)c1ccc(cc1)OC,0.5423728823661804,0.016949152573943138,0.02118644304573536,0.5084746479988098,0.012711864896118641,0.9872881174087524,0.008474576286971569,0.016949152573943138,0.012711864896118641,0.033898305147886276,1.0,0.012711864896118641,0.4957627058029175,0.0,0.012711864896118641,0.012711864896118641,0.0,0.008474576286971569,0.0,0.0,0.016949152573943138,0.008474576286971569
CCOC(=O)c1ccc(OC)cc1,0.5423728823661804,0.016949152573943138,0.02118644304573536,0.5084746479988098,0.012711864896118641,0.9872881174087524,0.008474576286971569,0.016949152573943138,0.012711864896118641,0.033898305147886276,1.0,0.012711864896118641,0.4957627058029175,0.0,0.012711864896118641,0.012711864896118641,0.0,0.008474576286971569,0.0,0.0,0.016949152573943138,0.008474576286971569
